2026-02-27 20:47:53.055 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:47:53.059 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:48:47.880 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:48:47.882 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:49:29.997 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:49:29.998 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:50:07.734 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:50:07.736 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:51:13.948 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:51:13.949 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:52:02.314 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:52:02.316 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:53:09.427 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:53:09.434 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:54:35.012 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:54:35.054 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:56:10.148 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:56:10.189 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:57:41.906 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:57:41.912 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 20:59:22.641 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 20:59:22.647 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 21:01:04.486 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-27 21:01:04.489 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-27 21:01:42.559 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.2
2026-02-27 21:05:06.519 | INFO     | utils.report_exporter:export_markdown:123 - Markdown report saved: C:\Users\KIIT01\Documents\office\contract_agent\data\processed\sample_nda_review.md
2026-02-28 13:19:14.350 | INFO     | rag.knowledge_base:__init__:76 - Knowledge base initialized at C:\Users\KIIT01\Documents\office\contract_agent\data\knowledge_base\chromadb
2026-02-28 13:19:14.384 | INFO     | ingestion.parser:parse:51 - Parsing sample_nda_demo.txt (.txt)
2026-02-28 13:19:14.390 | INFO     | ingestion.segmenter:segment:122 - Segmenting 'sample_nda_demo.txt' (371 words)
2026-02-28 13:19:14.391 | SUCCESS  | ingestion.segmenter:segment:139 - Segmented into 12 clauses
2026-02-28 13:19:14.392 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.0
2026-02-28 13:22:27.130 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:22:27.143 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:26:44.299 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:26:44.308 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:29:19.417 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:29:19.423 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:31:53.029 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:31:53.036 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:33:03.175 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:33:03.177 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:34:03.885 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:34:03.887 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:35:12.861 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:35:12.863 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:36:07.681 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:36:07.685 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:37:20.252 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:37:20.254 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:40:33.198 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:40:33.218 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:43:25.152 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:43:25.160 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:45:00.716 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 13:45:00.719 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 13:46:32.375 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.2
2026-02-28 13:48:15.411 | INFO     | utils.report_exporter:export_markdown:123 - Markdown report saved: C:\Users\KIIT01\Documents\office\contract_agent\data\processed\sample_nda_review.md
2026-02-28 16:43:29.470 | INFO     | rag.knowledge_base:__init__:76 - Knowledge base initialized at C:\Users\KIIT01\Documents\office\contract_agent\data\knowledge_base\chromadb
2026-02-28 16:43:29.479 | INFO     | ingestion.parser:parse:51 - Parsing sample_nda_demo.txt (.txt)
2026-02-28 16:43:29.491 | INFO     | ingestion.segmenter:segment:122 - Segmenting 'sample_nda_demo.txt' (371 words)
2026-02-28 16:43:29.491 | SUCCESS  | ingestion.segmenter:segment:142 - Segmented into 11 clauses
2026-02-28 16:43:29.491 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.0
2026-02-28 16:45:33.308 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 16:45:33.308 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 16:46:42.444 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 16:46:42.444 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 16:47:34.908 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 16:47:34.908 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 16:48:37.181 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 16:48:37.181 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 16:50:08.411 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: 'OllamaEmbeddingFunction' object has no attribute 'embed_query' in query.
2026-02-28 16:50:08.414 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 16:53:13.294 | INFO     | rag.knowledge_base:__init__:76 - Knowledge base initialized at C:\Users\KIIT01\Documents\office\contract_agent\data\knowledge_base\chromadb
2026-02-28 16:53:13.294 | INFO     | ingestion.parser:parse:51 - Parsing sample_nda_demo.txt (.txt)
2026-02-28 16:53:13.294 | INFO     | ingestion.segmenter:segment:122 - Segmenting 'sample_nda_demo.txt' (371 words)
2026-02-28 16:53:13.306 | SUCCESS  | ingestion.segmenter:segment:142 - Segmented into 11 clauses
2026-02-28 16:53:13.306 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.0
2026-02-28 16:54:36.494 | ERROR    | rag.knowledge_base:_embed:319 - Embedding failed: 1 validation error for EmbeddingsRequest
prompt
  Input should be a valid string [type=string_type, input_value=['This Mutual Non-Disclos...orporation ("Vendor").'], input_type=list]
    For further information visit https://errors.pydantic.dev/2.10/v/string_type
2026-02-28 16:54:36.621 | WARNING  | rag.retriever:_get_playbook_context:124 - Playbook retrieval failed: argument 'query_embeddings': 'float' object cannot be converted to 'Sequence'
2026-02-28 16:54:36.632 | DEBUG    | core.llm:generate:76 - Generating with llama3.2:3b | temp=0.1
2026-02-28 16:57:43.419 | INFO     | rag.knowledge_base:__init__:76 - Knowledge base initialized at C:\Users\KIIT01\Documents\office\contract_agent\data\knowledge_base\chromadb
2026-02-28 16:57:43.425 | INFO     | ingestion.parser:parse:51 - Parsing sample_nda_demo.txt (.txt)
